seller_id,item_revenue,share,cum_share,rank
2eb70248d66e0e3ef83659f71b244378,45860.1,0.0029240289955927467,0.34830428557660104,58
ba90964cff9b9e0e6f32b23b82465f7b,45523.5,0.0029025674601857914,0.35120685303678684,59
634964b17796e64304cadf1ad3050fb7,45296.01,0.002888062752254335,0.3540949157890412,60
7142540dd4c91e2237acb7e911c4eba2,44289.16,0.0028238662373271423,0.35691878202636834,61
834f3294fba9f932f56edc879193f925,44207.42,0.0028186545144983704,0.3597374365408667,62
b839e41795b7f3ad94cc2014a52f6796,43749.93,0.0027894850616364333,0.36252692160250316,63
1835b56ce799e6a4dc4eddc053f04066,42086.16,0.0026834034847973655,0.3652103250873005,64
dbc22125167c298ef99da25668e1011f,41502.71,0.00264620285249437,0.3678565279397949,65
7178f9f4dd81dcef02f62acdf8151e01,41478.92,0.002644686007790474,0.3705012139475854,66
c3867b4666c7d76867627c2f7fb22e21,41454.07,0.002643101577740376,0.3731443155253258,67
7299e27ed73d2ad986de7f7c77d919fa,41060.33,0.002617996809614605,0.3757623123349404,68
c70c1b0d8ca86052f45a432a38b73958,40476.28,0.0025807579214552692,0.3783430702563957,69
53e4c6e0f4312d4d2107a8c9cddf45cd,39796.84,0.002537436989735418,0.3808805072461311,70
855668e0971d4dfd7bef1b6a4133b41b,39638.94,0.0025273693235418407,0.38340787656967296,71
e9bc59e7b60fc3063eb2290deda4cced,38940.58,0.0024828420571520564,0.385890718626825,72
87142160b41353c4e5fca2360caf6f92,38314.31,0.0024429112319015686,0.38833362985872655,73
0241d4d5d36f10f80c644447315af0bd,38251.61,0.0024389134949139987,0.39077254335364053,74
59417c56835dd8e2e72f91f809cd4092,37657.770000000004,0.0024010503986987095,0.39317359375233923,75
9c0e69c7bf2619675bbadf47b43f655a,36524.2,0.002328774246912427,0.39550236799925165,76
70a12e78e608ac31179aea7f8422044b,36465.44,0.0023250277233814926,0.39782739572263315,77
2528513dd95219a6013d4d05176e391a,36400.97,0.002320917131617718,0.40014831285425084,78
88460e8ebdecbfecb5f9601833981930,36377.4,0.002319414314061147,0.402467727168312,79
76d5af76d0271110f9af36c92573f765,35820.94,0.0022839345576958635,0.40475166172600785,80
1554a68530182680ad5c8b042c3ab563,35376.75,0.002255613109649471,0.4070072748356573,81
7681ef142fd2c19048da7430856b5588,34857.93,0.002222533270671941,0.40922980810632925,82
70eea00b476a314817cefde4aad4f89a,34764.17,0.00221655515552115,0.4114463632618504,83
5c243662ce92d84573bfaff24c3e3700,34637.66,0.0022084889082117807,0.4136548521700622,84
001cca7ae9ae17fb1caed9dfb1094831,33934.17,0.0021636345542502856,0.4158184867243125,85
e59aa562b9f8076dd550fcddf0e73491,33803.97,0.0021553330334244222,0.4179738197577369,86
1900267e848ceeba8fa32d80c1a5f5a8,33120.590000000004,0.0021117608882479364,0.42008558064598484,87
9f505651f4a6abe901a56cdc21508025,32391.86,0.0020652972379297226,0.42215087788391453,88
d1c281d3ae149232351cd8c8cc885f0d,32339.06,0.002061930722571769,0.4242128086064863,89
0b90b6df587eb83608a64ea8b390cf07,32207.64,0.0020535514148380136,0.42626636002132434,90
59b22a78efb79a4797979612b885db36,32082.07,0.0020455451017035767,0.4283119051230279,91
d23019c84ffae2d5ef2270367b8605fc,31954.84,0.0020374329473665984,0.4303493380703945,92
8b321bb669392f5163d04c59e235e066,31692.05,0.002020677519887116,0.4323700155902816,93
900ba814c251a692506d7834c1218441,31467.940000000002,0.0020063883199463767,0.43437640391022797,94
a3a38f4affed601eb87a97788c949667,31444.940000000002,0.0020049218454533287,0.4363813257556813,95
16090f2ca825584b5a147ab24aa30c86,31173.11,0.0019875900297383177,0.4383689157854196,96
d2374cbcbb3ca4ab1086534108cc3ab7,30774.8,0.0019621938795067535,0.44033110966492633,97
12b9676b00f60f3b700e83af21824c0e,30128.53,0.0019209878590449201,0.44225209752397127,98
7e1fb0a3ebfb01ffb3a7dae98bf3238d,30005.89,0.0019131683620089456,0.4441652658859802,99
c003204e1ab016dfa150abc119207b24,29850.89,0.001903285599121013,0.4460685514851012,100
b32be1695eb7ec5f10f72d9610a12527,29831.02,0.0019020186926785407,0.44797057017777975,101
de23c3b98a88888289c6f5cc1209054a,28892.74,0.0018421941845334483,0.4498127643623132,102
dc4a0fc896dc34b0d5bfec8438291c80,28795.09,0.0018359680439140507,0.45164873240622727,103
897060da8b9a21f655304d50fd935913,28592.91,0.0018230770955225525,0.4534718095017498,104
a416b6a846a11724393025641d4edd5e,27865.8,0.001776716736016458,0.4552485262377663,105
1c68394e931a64f90ea236c5ea590300,27729.16,0.0017680046023325412,0.45701653084009886,106
1a3df491d1c4f1589fc2b934ada68bf2,27594.12,0.001759394484265532,0.4587759253243644,107
710e3548e02bc1d2831dfc4f1b5b14d4,27460.57,0.0017508793682417683,0.46052680469260615,108
f62d7bb4a613ec758a03342d46b580b2,26790.59,0.0017081616038568841,0.46223496629646305,109
b94cc9f10ddc85e4ba73a6f7974e7101,26368.489999999998,0.0016812486089214237,0.4639162149053845,110
7ad32824caee82087b3e2e5f33b1bf32,26050.32,0.001660962165901724,0.4655771770712862,111
8f2ce03f928b567e3d56181ae20ae952,25550.010000000002,0.0016290625200922947,0.4672062395913785,112
729f06993dac8e860d4f02d7088ca48a,25479.649999999998,0.0016245763833387789,0.4688308159747173,113
f45122a9ab94eb4f3f8953578bc0c560,25404.13,0.001619761246220736,0.4704505772209381,114
612170e34b97004b3ba37eae81836b4c,25372.08,0.0016177177458945539,0.4720682949668326,115
2b3e4a2a3ea8e01938cabda2a3e5cc79,24535.1,0.0015643521014949292,0.47363264706832753,116
b37c4c02bda3161a7546a4e6d222d5b2,24487.6,0.0015613235128679821,0.4751939705811955,117
744dac408745240a2c2528fb1b6028f3,24385.02,0.001554783036628988,0.4767487536178245,118
06e5eefc71ec47ae763c5c6f8db7064f,24381.84,0.001554580280590384,0.47830333389841484,119
8444e55c1f13cd5c179851e5ca5ebd00,23983.91,0.0015292083590678354,0.4798325422574827,120
